contig	start	end	mutationrate
HG01891#1#JAGYVO010000029.1	10000000	11000000	1
HG01891#1#JAGYVO010000029.1	11000000	12000000	1
HG01891#1#JAGYVO010000029.1	12000000	13000000	1
HG01891#1#JAGYVO010000029.1	13000000	14000000	1
HG01891#1#JAGYVO010000029.1	14000000	15000000	1
HG01891#1#JAGYVO010000029.1	15000000	16000000	1
HG01891#1#JAGYVO010000029.1	16000000	17000000	1
HG01891#1#JAGYVO010000029.1	17000000	18000000	1
HG01891#1#JAGYVO010000029.1	18000000	19000000	1
HG01891#1#JAGYVO010000029.1	19000000	20000000	1
HG01891#1#JAGYVO010000029.1	20000000	21000000	1
HG01891#1#JAGYVO010000029.1	21000000	22000000	1
HG01891#1#JAGYVO010000029.1	22000000	23000000	1
HG01891#1#JAGYVO010000029.1	23000000	24000000	1
HG01891#1#JAGYVO010000029.1	24000000	25000000	1
HG01891#1#JAGYVO010000029.1	25000000	26000000	1
HG01891#1#JAGYVO010000029.1	26000000	27000000	1
HG01891#1#JAGYVO010000029.1	27000000	28000000	1
HG01891#1#JAGYVO010000029.1	28000000	29000000	1
HG01891#1#JAGYVO010000029.1	29000000	30000000	1
HG01891#1#JAGYVO010000029.1	30000000	31000000	1
HG01891#1#JAGYVO010000029.1	31000000	32000000	1
HG01891#1#JAGYVO010000029.1	32000000	33000000	1
HG01891#1#JAGYVO010000029.1	33000000	34000000	1
HG01891#1#JAGYVO010000029.1	34000000	35000000	1
HG01891#1#JAGYVO010000029.1	35000000	36000000	1
HG01891#1#JAGYVO010000029.1	36000000	37000000	1
HG01891#1#JAGYVO010000029.1	37000000	38000000	1
HG01891#1#JAGYVO010000030.1	0	1000000	1
HG01891#1#JAGYVO010000030.1	1000000	2000000	1
HG01891#1#JAGYVO010000030.1	2000000	3000000	1
HG01891#1#JAGYVO010000030.1	3000000	4000000	1
HG01891#1#JAGYVO010000030.1	4000000	5000000	1
HG01891#1#JAGYVO010000030.1	5000000	6000000	1
HG01891#1#JAGYVO010000030.1	6000000	7000000	1
HG01891#1#JAGYVO010000030.1	7000000	8000000	1
HG01891#1#JAGYVO010000030.1	8000000	9000000	1
HG01891#1#JAGYVO010000030.1	9000000	10000000	1
HG01891#1#JAGYVO010000030.1	10000000	11000000	1
HG01891#1#JAGYVO010000030.1	11000000	12000000	1
HG01891#1#JAGYVO010000030.1	12000000	13000000	1
HG01891#1#JAGYVO010000030.1	13000000	14000000	1
HG01891#1#JAGYVO010000030.1	14000000	15000000	1
HG01891#1#JAGYVO010000030.1	15000000	16000000	1
HG01891#1#JAGYVO010000030.1	16000000	17000000	1
HG01891#1#JAGYVO010000030.1	17000000	18000000	1
HG01891#1#JAGYVO010000031.1	0	1000000	1
HG01891#1#JAGYVO010000031.1	1000000	2000000	1
HG01891#1#JAGYVO010000031.1	2000000	3000000	1
HG01891#1#JAGYVO010000031.1	3000000	4000000	1
HG01891#1#JAGYVO010000031.1	4000000	5000000	1
HG01891#1#JAGYVO010000031.1	5000000	6000000	1
HG01891#1#JAGYVO010000031.1	6000000	7000000	1
HG01891#1#JAGYVO010000031.1	7000000	8000000	1
HG01891#1#JAGYVO010000031.1	8000000	9000000	1
HG01891#1#JAGYVO010000031.1	9000000	10000000	1
HG01891#1#JAGYVO010000031.1	10000000	11000000	1
HG01891#1#JAGYVO010000031.1	11000000	12000000	1
HG01891#1#JAGYVO010000031.1	12000000	13000000	1
HG01891#1#JAGYVO010000031.1	13000000	14000000	1
HG01891#1#JAGYVO010000031.1	14000000	15000000	1
HG01891#1#JAGYVO010000031.1	15000000	16000000	1
HG01891#1#JAGYVO010000031.1	16000000	17000000	1
HG01891#1#JAGYVO010000031.1	17000000	18000000	1
HG01891#1#JAGYVO010000031.1	18000000	19000000	1
HG01891#1#JAGYVO010000031.1	19000000	20000000	1
HG01891#1#JAGYVO010000031.1	20000000	21000000	1
HG01891#1#JAGYVO010000031.1	21000000	22000000	1
HG01891#1#JAGYVO010000031.1	22000000	23000000	1
HG01891#1#JAGYVO010000031.1	23000000	24000000	1
HG01891#1#JAGYVO010000031.1	24000000	25000000	1
HG01891#1#JAGYVO010000031.1	25000000	26000000	1
HG01891#1#JAGYVO010000031.1	26000000	27000000	1
HG01891#1#JAGYVO010000031.1	27000000	28000000	1
HG01891#1#JAGYVO010000031.1	28000000	29000000	1
HG01891#1#JAGYVO010000031.1	29000000	30000000	1
HG01891#1#JAGYVO010000031.1	30000000	31000000	1
HG01891#1#JAGYVO010000031.1	31000000	32000000	1
HG01891#1#JAGYVO010000031.1	32000000	33000000	1
HG01891#1#JAGYVO010000031.1	33000000	34000000	1
HG01891#1#JAGYVO010000031.1	34000000	35000000	1
HG01891#1#JAGYVO010000031.1	35000000	36000000	1
HG01891#1#JAGYVO010000031.1	36000000	37000000	1
HG01891#1#JAGYVO010000031.1	37000000	38000000	1
HG01891#1#JAGYVO010000031.1	38000000	39000000	1
HG01891#1#JAGYVO010000031.1	39000000	40000000	1
HG01891#1#JAGYVO010000031.1	40000000	41000000	1
HG01891#1#JAGYVO010000031.1	41000000	42000000	1
HG01891#1#JAGYVO010000031.1	42000000	43000000	1
HG01891#1#JAGYVO010000031.1	43000000	44000000	1
HG01891#1#JAGYVO010000031.1	44000000	45000000	1
HG01891#1#JAGYVO010000031.1	45000000	46000000	1
HG01891#1#JAGYVO010000031.1	46000000	47000000	1
HG01891#1#JAGYVO010000031.1	47000000	48000000	1
HG01891#1#JAGYVO010000031.1	48000000	49000000	1
HG01891#1#JAGYVO010000031.1	49000000	50000000	1
HG01891#1#JAGYVO010000031.1	50000000	51000000	1
HG01891#1#JAGYVO010000031.1	51000000	52000000	1
HG01891#1#JAGYVO010000031.1	52000000	53000000	1
HG01891#1#JAGYVO010000031.1	53000000	54000000	1
HG01891#1#JAGYVO010000031.1	54000000	55000000	1
HG01891#1#JAGYVO010000031.1	55000000	56000000	1
HG01891#1#JAGYVO010000031.1	56000000	57000000	1
HG01891#1#JAGYVO010000031.1	57000000	58000000	1
HG01891#1#JAGYVO010000031.1	58000000	59000000	1
HG01891#1#JAGYVO010000031.1	59000000	60000000	1
HG01891#1#JAGYVO010000031.1	60000000	61000000	1
HG01891#1#JAGYVO010000031.1	61000000	62000000	1
HG01891#1#JAGYVO010000031.1	62000000	63000000	1
HG01891#1#JAGYVO010000031.1	63000000	64000000	1
HG01891#1#JAGYVO010000031.1	64000000	65000000	1
HG01891#1#JAGYVO010000031.1	65000000	66000000	1
HG01891#1#JAGYVO010000031.1	66000000	67000000	1
HG01891#1#JAGYVO010000031.1	67000000	68000000	1
HG01891#1#JAGYVO010000031.1	68000000	69000000	1
HG01891#1#JAGYVO010000031.1	69000000	70000000	1
HG01891#1#JAGYVO010000031.1	70000000	71000000	1
HG01891#1#JAGYVO010000031.1	71000000	72000000	1
HG01891#1#JAGYVO010000031.1	72000000	73000000	1
HG01891#1#JAGYVO010000031.1	73000000	74000000	1
HG01891#1#JAGYVO010000031.1	74000000	75000000	1
HG01891#1#JAGYVO010000031.1	75000000	76000000	1
HG01891#1#JAGYVO010000031.1	76000000	77000000	1
HG01891#1#JAGYVO010000031.1	77000000	78000000	1
HG01891#1#JAGYVO010000031.1	78000000	79000000	1
HG01891#1#JAGYVO010000031.1	79000000	80000000	1
HG01891#1#JAGYVO010000031.1	80000000	81000000	1
HG01891#1#JAGYVO010000031.1	81000000	82000000	1
HG01891#1#JAGYVO010000031.1	82000000	83000000	1
HG01891#1#JAGYVO010000031.1	83000000	84000000	1
HG01891#1#JAGYVO010000031.1	84000000	85000000	1
HG01891#1#JAGYVO010000031.1	85000000	86000000	1
HG01891#1#JAGYVO010000031.1	86000000	87000000	1
HG01891#1#JAGYVO010000031.1	87000000	88000000	1
HG01891#1#JAGYVO010000031.1	88000000	89000000	1
HG01891#1#JAGYVO010000031.1	89000000	90000000	1
HG01891#1#JAGYVO010000031.1	90000000	91000000	1
HG01891#1#JAGYVO010000031.1	91000000	92000000	1
HG01891#1#JAGYVO010000031.1	92000000	93000000	1
HG01891#1#JAGYVO010000031.1	93000000	94000000	1
HG01891#1#JAGYVO010000031.1	94000000	95000000	1
HG01891#1#JAGYVO010000031.1	95000000	96000000	1
HG01891#1#JAGYVO010000031.1	96000000	97000000	1
HG01891#1#JAGYVO010000031.1	97000000	98000000	1
HG01891#1#JAGYVO010000031.1	98000000	99000000	1
HG01891#1#JAGYVO010000031.1	99000000	100000000	1
HG01891#1#JAGYVO010000031.1	100000000	101000000	1
HG01891#1#JAGYVO010000031.1	101000000	102000000	1
HG01891#1#JAGYVO010000032.1	0	1000000	1
HG01891#1#JAGYVO010000032.1	1000000	2000000	1
HG01891#1#JAGYVO010000032.1	2000000	3000000	1
HG01891#1#JAGYVO010000032.1	3000000	4000000	1
HG01891#1#JAGYVO010000032.1	4000000	5000000	1
HG01891#1#JAGYVO010000032.1	5000000	6000000	1
HG01891#1#JAGYVO010000032.1	6000000	7000000	1
HG01891#1#JAGYVO010000032.1	7000000	8000000	1
HG01891#1#JAGYVO010000032.1	8000000	9000000	1
HG01891#1#JAGYVO010000032.1	9000000	10000000	1
HG01891#1#JAGYVO010000032.1	10000000	11000000	1
HG01891#1#JAGYVO010000032.1	11000000	12000000	1
HG01891#1#JAGYVO010000032.1	12000000	13000000	1
HG01891#1#JAGYVO010000032.1	13000000	14000000	1
HG01891#1#JAGYVO010000032.1	14000000	15000000	1
HG01891#1#JAGYVO010000032.1	15000000	16000000	1
HG01891#1#JAGYVO010000032.1	16000000	17000000	1
HG01891#1#JAGYVO010000032.1	17000000	18000000	1
HG01891#1#JAGYVO010000032.1	18000000	19000000	1
HG01891#1#JAGYVO010000032.1	19000000	20000000	1
HG01891#1#JAGYVO010000032.1	20000000	21000000	1
HG01891#1#JAGYVO010000032.1	21000000	22000000	1
HG01891#1#JAGYVO010000032.1	22000000	23000000	1
HG01891#1#JAGYVO010000032.1	23000000	24000000	1
HG01891#1#JAGYVO010000032.1	24000000	25000000	1
HG01891#1#JAGYVO010000032.1	25000000	26000000	1
HG01891#1#JAGYVO010000032.1	26000000	27000000	1
HG01891#1#JAGYVO010000032.1	27000000	28000000	1
HG01891#1#JAGYVO010000032.1	28000000	29000000	1
HG01891#1#JAGYVO010000032.1	29000000	30000000	1
HG01891#1#JAGYVO010000032.1	30000000	31000000	1
HG01891#1#JAGYVO010000032.1	31000000	32000000	1
HG01891#1#JAGYVO010000032.1	32000000	33000000	1
HG01891#1#JAGYVO010000032.1	33000000	34000000	1
HG01891#1#JAGYVO010000032.1	34000000	35000000	1
HG01891#1#JAGYVO010000032.1	35000000	36000000	1
HG01891#1#JAGYVO010000032.1	36000000	37000000	1
HG01891#1#JAGYVO010000032.1	37000000	38000000	1
HG01891#1#JAGYVO010000032.1	38000000	39000000	1
HG01891#1#JAGYVO010000032.1	39000000	40000000	1
HG01891#1#JAGYVO010000032.1	40000000	41000000	1
HG01891#1#JAGYVO010000032.1	41000000	42000000	1
HG01891#1#JAGYVO010000032.1	42000000	43000000	1
HG01891#1#JAGYVO010000032.1	43000000	44000000	1
HG01891#1#JAGYVO010000032.1	44000000	45000000	1
HG01891#1#JAGYVO010000032.1	45000000	46000000	1
HG01891#1#JAGYVO010000032.1	46000000	47000000	1
HG01891#1#JAGYVO010000032.1	47000000	48000000	1
HG01891#1#JAGYVO010000032.1	48000000	49000000	1
HG01891#1#JAGYVO010000032.1	49000000	50000000	1
HG01891#1#JAGYVO010000032.1	50000000	51000000	1
HG01891#1#JAGYVO010000032.1	51000000	52000000	1
HG01891#1#JAGYVO010000032.1	52000000	53000000	1
HG01891#1#JAGYVO010000032.1	53000000	54000000	1
HG01891#1#JAGYVO010000032.1	54000000	55000000	1
HG01891#1#JAGYVO010000032.1	55000000	56000000	1
HG01891#1#JAGYVO010000032.1	56000000	57000000	1
HG01891#1#JAGYVO010000032.1	57000000	58000000	1
HG01891#1#JAGYVO010000032.1	58000000	59000000	1
HG01891#1#JAGYVO010000032.1	59000000	60000000	1
HG01891#1#JAGYVO010000032.1	60000000	61000000	1
HG01891#1#JAGYVO010000032.1	61000000	62000000	1
HG01891#1#JAGYVO010000032.1	62000000	63000000	1
HG01891#1#JAGYVO010000032.1	63000000	64000000	1
HG01891#1#JAGYVO010000032.1	64000000	65000000	1
HG01891#1#JAGYVO010000032.1	65000000	66000000	1
HG01891#1#JAGYVO010000032.1	66000000	67000000	1
HG01891#1#JAGYVO010000032.1	67000000	68000000	1
HG01891#1#JAGYVO010000032.1	68000000	69000000	1
HG01891#1#JAGYVO010000032.1	69000000	70000000	1
HG01891#1#JAGYVO010000032.1	70000000	71000000	1
HG01891#1#JAGYVO010000032.1	71000000	72000000	1
HG01891#1#JAGYVO010000032.1	72000000	73000000	1
HG01891#1#JAGYVO010000032.1	73000000	74000000	1
HG01891#1#JAGYVO010000032.1	74000000	75000000	1
HG01891#1#JAGYVO010000032.1	75000000	76000000	1
HG01891#1#JAGYVO010000032.1	76000000	77000000	1
HG01891#1#JAGYVO010000032.1	77000000	78000000	1
HG01891#1#JAGYVO010000032.1	78000000	79000000	1
HG01891#1#JAGYVO010000032.1	79000000	80000000	1
HG01891#1#JAGYVO010000032.1	80000000	81000000	1
HG01891#1#JAGYVO010000032.1	81000000	82000000	1
HG01891#1#JAGYVO010000032.1	82000000	83000000	1
HG01891#1#JAGYVO010000032.1	83000000	84000000	1
HG01891#1#JAGYVO010000032.1	84000000	85000000	1
HG01891#1#JAGYVO010000032.1	85000000	86000000	1
HG01891#1#JAGYVO010000032.1	86000000	87000000	1
HG01891#1#JAGYVO010000032.1	87000000	88000000	1
HG01891#1#JAGYVO010000032.1	88000000	89000000	1
HG01891#1#JAGYVO010000032.1	89000000	90000000	1
HG01891#1#JAGYVO010000032.1	90000000	91000000	1
HG01891#1#JAGYVO010000032.1	91000000	92000000	1
HG01891#1#JAGYVO010000032.1	92000000	93000000	1
HG01891#1#JAGYVO010000032.1	93000000	94000000	1
HG01891#1#JAGYVO010000032.1	94000000	95000000	1
HG01891#1#JAGYVO010000032.1	95000000	96000000	1
HG01891#1#JAGYVO010000032.1	96000000	97000000	1
HG01891#1#JAGYVO010000032.1	97000000	98000000	1
HG01891#1#JAGYVO010000032.1	98000000	99000000	1
HG01891#1#JAGYVO010000032.1	99000000	100000000	1
HG01891#1#JAGYVO010000032.1	100000000	101000000	1
HG01891#1#JAGYVO010000032.1	101000000	102000000	1
HG01891#1#JAGYVO010000032.1	102000000	103000000	1
HG01891#1#JAGYVO010000032.1	103000000	104000000	1
HG01891#1#JAGYVO010000032.1	104000000	105000000	1
HG01891#1#JAGYVO010000032.1	105000000	106000000	1
HG01891#1#JAGYVO010000032.1	106000000	107000000	1
HG01891#1#JAGYVO010000032.1	107000000	108000000	1
HG01891#1#JAGYVO010000032.1	108000000	109000000	1
HG01891#1#JAGYVO010000032.1	109000000	110000000	1
HG01891#1#JAGYVO010000032.1	110000000	111000000	1
HG01891#1#JAGYVO010000032.1	111000000	112000000	1
HG01891#1#JAGYVO010000033.1	0	1000000	1
HG01891#1#JAGYVO010000033.1	1000000	2000000	1
HG01891#1#JAGYVO010000033.1	2000000	3000000	1
HG01891#1#JAGYVO010000033.1	3000000	4000000	1
HG01891#1#JAGYVO010000033.1	4000000	5000000	1
HG01891#1#JAGYVO010000033.1	5000000	6000000	1
HG01891#1#JAGYVO010000033.1	6000000	7000000	1
HG01891#1#JAGYVO010000033.1	7000000	8000000	1
HG01891#1#JAGYVO010000033.1	8000000	9000000	1
HG01891#1#JAGYVO010000033.1	9000000	10000000	1
HG01891#1#JAGYVO010000033.1	10000000	11000000	1
HG01891#1#JAGYVO010000033.1	11000000	12000000	1
HG01891#1#JAGYVO010000033.1	12000000	13000000	1
HG01891#1#JAGYVO010000033.1	13000000	14000000	1
HG01891#1#JAGYVO010000033.1	14000000	15000000	1
HG01891#1#JAGYVO010000033.1	15000000	16000000	1
HG01891#1#JAGYVO010000033.1	16000000	17000000	1
HG01891#1#JAGYVO010000033.1	17000000	18000000	1
HG01891#1#JAGYVO010000033.1	18000000	19000000	1
HG01891#1#JAGYVO010000033.1	19000000	20000000	1
HG01891#1#JAGYVO010000033.1	20000000	21000000	1
HG01891#1#JAGYVO010000033.1	21000000	22000000	1
HG01891#1#JAGYVO010000033.1	22000000	23000000	1
HG01891#1#JAGYVO010000033.1	23000000	24000000	1
HG01891#1#JAGYVO010000033.1	24000000	25000000	1
HG01891#1#JAGYVO010000033.1	25000000	26000000	1
HG01891#1#JAGYVO010000033.1	26000000	27000000	1
HG01891#1#JAGYVO010000033.1	27000000	28000000	1
HG01891#1#JAGYVO010000033.1	28000000	29000000	1
HG01891#1#JAGYVO010000033.1	29000000	30000000	1
HG01891#1#JAGYVO010000033.1	30000000	31000000	1
HG01891#1#JAGYVO010000033.1	31000000	32000000	1
HG01891#1#JAGYVO010000033.1	32000000	33000000	1
HG01891#1#JAGYVO010000033.1	33000000	34000000	1
HG01891#1#JAGYVO010000033.1	34000000	35000000	1
HG01891#1#JAGYVO010000033.1	35000000	36000000	1
HG01891#1#JAGYVO010000033.1	36000000	37000000	1
HG01891#1#JAGYVO010000033.1	37000000	38000000	1
HG01891#1#JAGYVO010000033.1	38000000	39000000	1
HG01891#1#JAGYVO010000033.1	39000000	40000000	1
HG01891#1#JAGYVO010000033.1	40000000	41000000	1
HG01891#1#JAGYVO010000033.1	41000000	42000000	1
HG01891#1#JAGYVO010000033.1	42000000	43000000	1
HG01891#1#JAGYVO010000033.1	43000000	44000000	1
HG01891#1#JAGYVO010000033.1	44000000	45000000	1
HG01891#1#JAGYVO010000033.1	45000000	46000000	1
HG01891#1#JAGYVO010000033.1	46000000	47000000	1
HG01891#1#JAGYVO010000033.1	47000000	48000000	1
HG01891#1#JAGYVO010000033.1	48000000	49000000	1
HG01891#1#JAGYVO010000033.1	49000000	50000000	1
HG01891#1#JAGYVO010000033.1	50000000	51000000	1
HG01891#1#JAGYVO010000033.1	51000000	52000000	1
HG01891#1#JAGYVO010000033.1	52000000	53000000	1
HG01891#1#JAGYVO010000033.1	53000000	54000000	1
HG01891#1#JAGYVO010000033.1	54000000	55000000	1
HG01891#1#JAGYVO010000033.1	55000000	56000000	1
HG01891#1#JAGYVO010000033.1	56000000	57000000	1
HG01891#1#JAGYVO010000033.1	57000000	58000000	1
HG01891#1#JAGYVO010000033.1	58000000	59000000	1
HG01891#1#JAGYVO010000033.1	59000000	60000000	1
HG01891#1#JAGYVO010000033.1	60000000	61000000	1
HG01891#1#JAGYVO010000033.1	61000000	62000000	1
HG01891#1#JAGYVO010000033.1	62000000	63000000	1
HG01891#1#JAGYVO010000033.1	63000000	64000000	1
HG01891#1#JAGYVO010000033.1	64000000	65000000	1
HG01891#1#JAGYVO010000033.1	65000000	66000000	1
HG01891#1#JAGYVO010000033.1	66000000	67000000	1
HG01891#1#JAGYVO010000033.1	67000000	68000000	1
HG01891#1#JAGYVO010000033.1	68000000	69000000	1
HG01891#1#JAGYVO010000033.1	69000000	70000000	1
HG01891#1#JAGYVO010000033.1	70000000	71000000	1
HG01891#1#JAGYVO010000033.1	71000000	72000000	1
HG01891#1#JAGYVO010000033.1	72000000	73000000	1
HG01891#1#JAGYVO010000033.1	73000000	74000000	1
HG01891#1#JAGYVO010000033.1	74000000	75000000	1
HG01891#1#JAGYVO010000033.1	75000000	76000000	1
HG01891#1#JAGYVO010000033.1	76000000	77000000	1
HG01891#1#JAGYVO010000033.1	77000000	78000000	1
HG01891#1#JAGYVO010000033.1	78000000	79000000	1
HG01891#1#JAGYVO010000033.1	79000000	80000000	1
HG01891#1#JAGYVO010000033.1	80000000	81000000	1
HG01891#1#JAGYVO010000033.1	81000000	82000000	1
HG01891#1#JAGYVO010000033.1	82000000	83000000	1
HG01891#1#JAGYVO010000033.1	83000000	84000000	1
HG01891#1#JAGYVO010000033.1	84000000	85000000	1
HG01891#1#JAGYVO010000033.1	85000000	86000000	1
HG01891#1#JAGYVO010000033.1	86000000	87000000	1
HG01891#1#JAGYVO010000033.1	87000000	88000000	1
HG01891#1#JAGYVO010000033.1	88000000	89000000	1
HG01891#1#JAGYVO010000033.1	89000000	90000000	1
HG01891#1#JAGYVO010000033.1	90000000	91000000	1
HG01891#1#JAGYVO010000033.1	91000000	92000000	1
HG01891#1#JAGYVO010000034.1	0	1000000	1
HG01891#1#JAGYVO010000034.1	1000000	2000000	1
HG01891#1#JAGYVO010000034.1	2000000	3000000	1
HG01891#1#JAGYVO010000034.1	3000000	4000000	1
HG01891#1#JAGYVO010000034.1	4000000	5000000	1
HG01891#1#JAGYVO010000034.1	5000000	6000000	1
HG01891#1#JAGYVO010000034.1	6000000	7000000	1
HG01891#1#JAGYVO010000034.1	7000000	8000000	1
HG01891#1#JAGYVO010000034.1	8000000	9000000	1
HG01891#1#JAGYVO010000034.1	9000000	10000000	1
HG01891#1#JAGYVO010000034.1	10000000	11000000	1
HG01891#1#JAGYVO010000034.1	11000000	12000000	1
HG01891#1#JAGYVO010000034.1	12000000	13000000	1
HG01891#1#JAGYVO010000034.1	13000000	14000000	1
HG01891#1#JAGYVO010000034.1	14000000	15000000	1
HG01891#1#JAGYVO010000034.1	15000000	16000000	1
HG01891#1#JAGYVO010000034.1	16000000	17000000	1
HG01891#1#JAGYVO010000034.1	17000000	18000000	1
HG01891#1#JAGYVO010000034.1	18000000	19000000	1
HG01891#1#JAGYVO010000034.1	19000000	20000000	1
HG01891#1#JAGYVO010000034.1	20000000	21000000	1
HG01891#1#JAGYVO010000034.1	21000000	22000000	1
HG01891#1#JAGYVO010000034.1	22000000	23000000	1
HG01891#1#JAGYVO010000034.1	23000000	24000000	1
HG01891#1#JAGYVO010000034.1	24000000	25000000	1
HG01891#1#JAGYVO010000034.1	25000000	26000000	1
HG01891#1#JAGYVO010000034.1	26000000	27000000	1
HG01891#1#JAGYVO010000034.1	27000000	28000000	1
HG01891#1#JAGYVO010000034.1	28000000	29000000	1
HG01891#1#JAGYVO010000034.1	29000000	30000000	1
HG01891#1#JAGYVO010000034.1	30000000	31000000	1
HG01891#1#JAGYVO010000034.1	31000000	32000000	1
HG01891#1#JAGYVO010000034.1	32000000	33000000	1
HG01891#1#JAGYVO010000034.1	33000000	34000000	1
HG01891#1#JAGYVO010000034.1	34000000	35000000	1
HG01891#1#JAGYVO010000034.1	35000000	36000000	1
HG01891#1#JAGYVO010000034.1	36000000	37000000	1
HG01891#1#JAGYVO010000034.1	37000000	38000000	1
HG01891#1#JAGYVO010000034.1	38000000	39000000	1
HG01891#1#JAGYVO010000034.1	39000000	40000000	1
HG01891#1#JAGYVO010000034.1	40000000	41000000	1
HG01891#1#JAGYVO010000035.1	0	1000000	1
HG01891#1#JAGYVO010000035.1	1000000	2000000	1
HG01891#1#JAGYVO010000035.1	2000000	3000000	1
HG01891#1#JAGYVO010000035.1	3000000	4000000	1
HG01891#1#JAGYVO010000035.1	4000000	5000000	1
HG01891#1#JAGYVO010000035.1	5000000	6000000	1
HG01891#1#JAGYVO010000035.1	6000000	7000000	1
HG01891#1#JAGYVO010000035.1	7000000	8000000	1
HG01891#1#JAGYVO010000036.1	0	1000000	1
HG01891#1#JAGYVO010000036.1	1000000	2000000	1
HG01891#1#JAGYVO010000036.1	2000000	3000000	1
HG01891#1#JAGYVO010000036.1	3000000	4000000	1
HG01891#1#JAGYVO010000036.1	4000000	5000000	1
HG01891#1#JAGYVO010000036.1	5000000	6000000	1
HG01891#1#JAGYVO010000036.1	6000000	7000000	1
HG01891#1#JAGYVO010000036.1	7000000	8000000	1
HG01891#1#JAGYVO010000036.1	8000000	9000000	1
HG01891#1#JAGYVO010000036.1	9000000	10000000	1
HG01891#1#JAGYVO010000036.1	10000000	11000000	1
HG01891#1#JAGYVO010000037.1	0	1000000	1
HG01891#1#JAGYVO010000037.1	1000000	2000000	1
HG01891#1#JAGYVO010000037.1	2000000	3000000	1
HG01891#1#JAGYVO010000037.1	3000000	4000000	1
HG01891#1#JAGYVO010000037.1	4000000	5000000	1
HG01891#1#JAGYVO010000037.1	5000000	6000000	1
HG01891#1#JAGYVO010000037.1	6000000	7000000	1
HG01891#1#JAGYVO010000037.1	7000000	8000000	1
HG01891#1#JAGYVO010000037.1	8000000	9000000	1
HG01891#1#JAGYVO010000037.1	9000000	10000000	1
HG01891#1#JAGYVO010000037.1	10000000	11000000	1
HG01891#1#JAGYVO010000037.1	11000000	12000000	1
HG01891#1#JAGYVO010000037.1	12000000	13000000	1
HG01891#1#JAGYVO010000037.1	13000000	14000000	1
HG01891#1#JAGYVO010000037.1	14000000	15000000	1
HG01891#1#JAGYVO010000037.1	15000000	16000000	1
HG01891#1#JAGYVO010000037.1	16000000	17000000	1
HG01891#1#JAGYVO010000037.1	17000000	18000000	1
HG01891#1#JAGYVO010000037.1	18000000	19000000	1
HG01891#1#JAGYVO010000037.1	19000000	20000000	1
HG01891#1#JAGYVO010000037.1	20000000	21000000	1
HG01891#1#JAGYVO010000037.1	21000000	22000000	1
HG01891#1#JAGYVO010000037.1	22000000	23000000	1
HG01891#1#JAGYVO010000037.1	23000000	24000000	1
HG01891#1#JAGYVO010000037.1	24000000	25000000	1
HG01891#1#JAGYVO010000037.1	25000000	26000000	1
HG01891#1#JAGYVO010000037.1	26000000	27000000	1
HG01891#1#JAGYVO010000037.1	27000000	28000000	1
HG01891#1#JAGYVO010000037.1	28000000	29000000	1
HG01891#1#JAGYVO010000037.1	29000000	30000000	1
HG01891#1#JAGYVO010000037.1	30000000	31000000	1
HG01891#1#JAGYVO010000037.1	31000000	32000000	1
HG01891#1#JAGYVO010000037.1	32000000	33000000	1
HG01891#1#JAGYVO010000037.1	33000000	34000000	1
HG01891#1#JAGYVO010000037.1	34000000	35000000	1
HG01891#1#JAGYVO010000037.1	35000000	36000000	1
HG01891#1#JAGYVO010000037.1	36000000	37000000	1
HG01891#1#JAGYVO010000037.1	37000000	38000000	1
HG01891#1#JAGYVO010000037.1	38000000	39000000	1
HG01891#1#JAGYVO010000037.1	39000000	40000000	1
HG01891#1#JAGYVO010000037.1	40000000	41000000	1
HG01891#1#JAGYVO010000037.1	41000000	42000000	1
HG01891#1#JAGYVO010000037.1	42000000	43000000	1
HG01891#1#JAGYVO010000037.1	43000000	44000000	1
HG01891#1#JAGYVO010000037.1	44000000	45000000	1
HG01891#1#JAGYVO010000037.1	45000000	46000000	1
HG01891#1#JAGYVO010000037.1	46000000	47000000	1
HG01891#1#JAGYVO010000037.1	47000000	48000000	1
HG01891#1#JAGYVO010000037.1	48000000	49000000	1
HG01891#1#JAGYVO010000037.1	49000000	50000000	1
HG01891#1#JAGYVO010000037.1	50000000	51000000	1
HG01891#1#JAGYVO010000037.1	51000000	52000000	1
HG01891#1#JAGYVO010000037.1	52000000	53000000	1
HG01891#1#JAGYVO010000037.1	53000000	54000000	1
HG01891#1#JAGYVO010000037.1	54000000	55000000	1
HG01891#1#JAGYVO010000037.1	55000000	56000000	1
HG01891#1#JAGYVO010000037.1	56000000	57000000	1
HG01891#1#JAGYVO010000037.1	57000000	58000000	1
HG01891#1#JAGYVO010000037.1	58000000	59000000	1
HG01891#1#JAGYVO010000037.1	59000000	60000000	1
HG01891#1#JAGYVO010000037.1	60000000	61000000	1
HG01891#1#JAGYVO010000037.1	61000000	62000000	1
HG01891#1#JAGYVO010000037.1	62000000	63000000	1
HG01891#1#JAGYVO010000037.1	63000000	64000000	1
HG01891#1#JAGYVO010000037.1	64000000	65000000	1
HG01891#1#JAGYVO010000037.1	65000000	66000000	1
HG01891#1#JAGYVO010000037.1	66000000	67000000	1
HG01891#1#JAGYVO010000037.1	67000000	68000000	1
HG01891#1#JAGYVO010000037.1	68000000	69000000	1
HG01891#1#JAGYVO010000037.1	69000000	70000000	1
